region_code,region,comuna_code,comuna,zone,step,start,end,active_cases_start,active_cases_end,delta_active_cases,pct_delta_active_cases,current
3,Atacama,3301,Vallenar,Total,2,2021-05-17,2021-06-05,146,224,78,53.42465753424656,0
3,Atacama,3301,Vallenar,Total,1,2021-06-05,2021-06-24,224,190,-34,-15.17857142857143,1
4,Coquimbo,4103,Andacollo,Total,3,2020-07-28,2020-11-02,4,1,-3,-75.0,0
4,Coquimbo,4103,Andacollo,Total,4,2020-11-02,2021-01-14,1,6,5,500.0,0
4,Coquimbo,4103,Andacollo,Total,3,2021-01-14,2021-02-13,6,21,15,250.0,0
4,Coquimbo,4103,Andacollo,Total,2,2021-02-13,2021-03-25,21,11,-10,-47.61904761904761,0
4,Coquimbo,4103,Andacollo,Total,3,2021-03-25,2021-04-08,11,29,18,163.63636363636363,0
4,Coquimbo,4103,Andacollo,Total,2,2021-04-08,2021-04-22,29,9,-20,-68.96551724137932,0
4,Coquimbo,4103,Andacollo,Total,3,2021-04-22,2021-06-24,9,14,5,55.55555555555556,1
4,Coquimbo,4202,Canela,Total,3,2020-07-28,2020-11-02,5,3,-2,-40.0,0
4,Coquimbo,4202,Canela,Total,4,2020-11-02,2021-01-14,3,6,3,100.0,0
4,Coquimbo,4202,Canela,Total,3,2021-01-14,2021-02-20,6,11,5,83.33333333333333,0
4,Coquimbo,4202,Canela,Total,2,2021-02-20,2021-03-15,11,5,-6,-54.54545454545454,0
4,Coquimbo,4202,Canela,Total,3,2021-03-15,2021-04-22,5,20,15,300.0,0
4,Coquimbo,4202,Canela,Total,2,2021-04-22,2021-05-20,20,10,-10,-50.0,0
4,Coquimbo,4202,Canela,Total,3,2021-05-20,2021-06-03,10,30,20,200.0,0
4,Coquimbo,4202,Canela,Total,2,2021-06-03,2021-06-14,30,8,-22,-73.33333333333334,0
4,Coquimbo,4202,Canela,Total,3,2021-06-14,2021-06-24,8,8,0,0.0,1
4,Coquimbo,4302,Combarbalá,Total,3,2020-07-28,2020-11-02,0,2,2,100.0,0
4,Coquimbo,4302,Combarbalá,Total,4,2020-11-02,2020-12-12,2,3,1,50.0,0
4,Coquimbo,4302,Combarbalá,Total,3,2020-12-12,2021-03-20,3,36,33,1100.0,0
